Timestamp,Prophet_Periodic_Refit
2025-02-20 00:00:00+00:00,105585.30000059842
2025-02-21 00:00:00+00:00,105741.1549133223
2025-02-22 00:00:00+00:00,105897.00982604617
2025-02-23 00:00:00+00:00,106052.86473877003
2025-02-24 00:00:00+00:00,106208.71965149391
2025-02-25 00:00:00+00:00,106364.57456421778
2025-02-26 00:00:00+00:00,106520.42947694166
2025-02-27 00:00:00+00:00,106676.28438966552
2025-02-28 00:00:00+00:00,106832.1393023894
2025-03-01 00:00:00+00:00,106987.99421511329
2025-03-02 00:00:00+00:00,107143.84912783715
2025-03-03 00:00:00+00:00,107299.70404056103
2025-03-04 00:00:00+00:00,90003.69228931997
2025-03-05 00:00:00+00:00,89696.965444401
2025-03-06 00:00:00+00:00,89390.23859948202
2025-03-07 00:00:00+00:00,89083.51175456305
2025-03-08 00:00:00+00:00,88776.78490964408
2025-03-09 00:00:00+00:00,88470.05806472509
2025-03-10 00:00:00+00:00,88163.33121980612
2025-03-11 00:00:00+00:00,87856.60437488713
2025-03-12 00:00:00+00:00,87549.87752996816
2025-03-13 00:00:00+00:00,87243.15068504919
2025-03-14 00:00:00+00:00,86936.4238401302
2025-03-15 00:00:00+00:00,86629.69699521123
2025-03-16 00:00:00+00:00,86322.97015029224
2025-03-17 00:00:00+00:00,86016.24330537327
2025-03-18 00:00:00+00:00,85709.5164604543
2025-03-19 00:00:00+00:00,85402.78961553532
2025-03-20 00:00:00+00:00,85096.06277061635
2025-03-21 00:00:00+00:00,84789.33592569736
2025-03-22 00:00:00+00:00,84482.60908077839
2025-03-23 00:00:00+00:00,84175.88223585942
2025-03-24 00:00:00+00:00,83869.15539094045
2025-03-25 00:00:00+00:00,83562.42854602147
2025-03-26 00:00:00+00:00,83255.70170110249
2025-03-27 00:00:00+00:00,82948.97485618351
2025-03-28 00:00:00+00:00,82642.24801126454
2025-03-29 00:00:00+00:00,82335.52116634557
2025-03-30 00:00:00+00:00,82028.79432142658
2025-03-31 00:00:00+00:00,81722.06747650761
2025-04-01 00:00:00+00:00,81415.34063158862
2025-04-02 00:00:00+00:00,81108.61378666965
2025-04-03 00:00:00+00:00,81134.77690375676
2025-04-04 00:00:00+00:00,80878.71926270201
2025-04-05 00:00:00+00:00,80622.66162164725
2025-04-06 00:00:00+00:00,80366.6039805925
2025-04-07 00:00:00+00:00,80110.54633953774
2025-04-08 00:00:00+00:00,79854.488698483
2025-04-09 00:00:00+00:00,79598.43105742823
2025-04-10 00:00:00+00:00,79342.37341637348
2025-04-11 00:00:00+00:00,79086.31577531871
2025-04-12 00:00:00+00:00,78830.25813426396
2025-04-13 00:00:00+00:00,78574.20049320921
2025-04-14 00:00:00+00:00,78318.14285215446
2025-04-15 00:00:00+00:00,78062.0852110997
2025-04-16 00:00:00+00:00,77806.02757004494
2025-04-17 00:00:00+00:00,77549.96992899019
2025-04-18 00:00:00+00:00,77293.91228793543
2025-04-19 00:00:00+00:00,77037.85464688067
2025-04-20 00:00:00+00:00,76781.79700582592
2025-04-21 00:00:00+00:00,76525.73936477117
2025-04-22 00:00:00+00:00,76269.6817237164
2025-04-23 00:00:00+00:00,76013.62408266166
2025-04-24 00:00:00+00:00,75757.5664416069
2025-04-25 00:00:00+00:00,75501.50880055215
2025-04-26 00:00:00+00:00,75245.45115949739
2025-04-27 00:00:00+00:00,74989.39351844264
2025-04-28 00:00:00+00:00,74733.33587738787
2025-04-29 00:00:00+00:00,74477.27823633312
2025-04-30 00:00:00+00:00,74221.22059527837
2025-05-01 00:00:00+00:00,73965.16295422362
2025-05-02 00:00:00+00:00,73709.10531316885
2025-05-03 00:00:00+00:00,95172.48768830251
2025-05-04 00:00:00+00:00,95654.32795413947
2025-05-05 00:00:00+00:00,96136.16821997642
2025-05-06 00:00:00+00:00,96618.00848581336
2025-05-07 00:00:00+00:00,97099.84875165032
2025-05-08 00:00:00+00:00,97581.68901748727
2025-05-09 00:00:00+00:00,98063.52928332423
2025-05-10 00:00:00+00:00,98545.36954916119
2025-05-11 00:00:00+00:00,99027.20981499813
2025-05-12 00:00:00+00:00,99509.05008083509
2025-05-13 00:00:00+00:00,99990.89034667205
2025-05-14 00:00:00+00:00,100472.730612509
2025-05-15 00:00:00+00:00,100954.57087834596
2025-05-16 00:00:00+00:00,101436.4111441829
2025-05-17 00:00:00+00:00,101918.25141001985
2025-05-18 00:00:00+00:00,102400.0916758568
2025-05-19 00:00:00+00:00,102881.93194169375
2025-05-20 00:00:00+00:00,103363.77220753071
2025-05-21 00:00:00+00:00,103845.61247336767
2025-05-22 00:00:00+00:00,104327.4527392046
2025-05-23 00:00:00+00:00,104809.29300504156
2025-05-24 00:00:00+00:00,105291.13327087852
2025-05-25 00:00:00+00:00,105772.97353671546
2025-05-26 00:00:00+00:00,106254.81380255244
2025-05-27 00:00:00+00:00,106736.65406838938
2025-05-28 00:00:00+00:00,107218.49433422631
2025-05-29 00:00:00+00:00,107700.33460006329
2025-05-30 00:00:00+00:00,108182.17486590025
2025-05-31 00:00:00+00:00,108664.0151317372
2025-06-01 00:00:00+00:00,109145.85539757414
2025-06-02 00:00:00+00:00,111800.20996090904
2025-06-03 00:00:00+00:00,112311.764018938
2025-06-04 00:00:00+00:00,112823.31807696704
2025-06-05 00:00:00+00:00,113334.87213499603
2025-06-06 00:00:00+00:00,113846.42619302505
2025-06-07 00:00:00+00:00,114357.98025105403
2025-06-08 00:00:00+00:00,114869.53430908306
2025-06-09 00:00:00+00:00,115381.0883671121
2025-06-10 00:00:00+00:00,115892.64242514108
2025-06-11 00:00:00+00:00,116404.1964831701
2025-06-12 00:00:00+00:00,116915.75054119909
2025-06-13 00:00:00+00:00,117427.30459922811
2025-06-14 00:00:00+00:00,117938.8586572571
2025-06-15 00:00:00+00:00,118450.41271528613
2025-06-16 00:00:00+00:00,118961.9667733151
2025-06-17 00:00:00+00:00,119473.52083134414
2025-06-18 00:00:00+00:00,119985.07488937312
2025-06-19 00:00:00+00:00,120496.62894740215
2025-06-20 00:00:00+00:00,121008.18300543113
2025-06-21 00:00:00+00:00,121519.73706346015
2025-06-22 00:00:00+00:00,122031.29112148914
2025-06-23 00:00:00+00:00,122542.84517951818
2025-06-24 00:00:00+00:00,123054.39923754716
2025-06-25 00:00:00+00:00,123565.95329557618
2025-06-26 00:00:00+00:00,124077.50735360521
2025-06-27 00:00:00+00:00,124589.06141163419
2025-06-28 00:00:00+00:00,125100.61546966321
2025-06-29 00:00:00+00:00,125612.1695276922
2025-06-30 00:00:00+00:00,126123.72358572124
2025-07-01 00:00:00+00:00,126635.27764375022
2025-07-02 00:00:00+00:00,105824.36741394259
2025-07-03 00:00:00+00:00,105802.10232675374
2025-07-04 00:00:00+00:00,105779.83723956486
2025-07-05 00:00:00+00:00,105757.57215237599
2025-07-06 00:00:00+00:00,105735.30706518712
2025-07-07 00:00:00+00:00,105713.04197799825
2025-07-08 00:00:00+00:00,105690.77689080939
2025-07-09 00:00:00+00:00,105668.51180362052
2025-07-10 00:00:00+00:00,105646.24671643165
2025-07-11 00:00:00+00:00,105623.98162924279
2025-07-12 00:00:00+00:00,105601.71654205391
2025-07-13 00:00:00+00:00,105579.45145486505
2025-07-14 00:00:00+00:00,105557.18636767617
2025-07-15 00:00:00+00:00,105534.92128048731
2025-07-16 00:00:00+00:00,105512.65619329845
2025-07-17 00:00:00+00:00,105490.39110610957
2025-07-18 00:00:00+00:00,105468.12601892071
2025-07-19 00:00:00+00:00,105445.86093173183
2025-07-20 00:00:00+00:00,105423.59584454297
2025-07-21 00:00:00+00:00,105401.3307573541
2025-07-22 00:00:00+00:00,105379.06567016523
2025-07-23 00:00:00+00:00,105356.80058297637
2025-07-24 00:00:00+00:00,105334.5354957875
2025-07-25 00:00:00+00:00,105312.27040859863
2025-07-26 00:00:00+00:00,105290.00532140976
2025-07-27 00:00:00+00:00,105267.74023422088
2025-07-28 00:00:00+00:00,105245.47514703203
2025-07-29 00:00:00+00:00,105223.21005984316
2025-07-30 00:00:00+00:00,105200.9449726543
2025-07-31 00:00:00+00:00,105178.67988546542
2025-08-01 00:00:00+00:00,121316.65683537406
2025-08-02 00:00:00+00:00,121705.97213182886
2025-08-03 00:00:00+00:00,122095.2874282837
2025-08-04 00:00:00+00:00,122484.60272473849
2025-08-05 00:00:00+00:00,122873.91802119333
2025-08-06 00:00:00+00:00,123263.23331764816
2025-08-07 00:00:00+00:00,123652.54861410295
2025-08-08 00:00:00+00:00,124041.86391055779
2025-08-09 00:00:00+00:00,124431.17920701262
2025-08-10 00:00:00+00:00,124820.49450346743
2025-08-11 00:00:00+00:00,125209.80979992225
2025-08-12 00:00:00+00:00,125599.12509637709
2025-08-13 00:00:00+00:00,125988.44039283192
2025-08-14 00:00:00+00:00,126377.75568928671
2025-08-15 00:00:00+00:00,126767.07098574155
2025-08-16 00:00:00+00:00,127156.38628219636
2025-08-17 00:00:00+00:00,127545.70157865118
2025-08-18 00:00:00+00:00,127935.01687510601
2025-08-19 00:00:00+00:00,128324.33217156082
2025-08-20 00:00:00+00:00,128713.64746801565
2025-08-21 00:00:00+00:00,129102.96276447045
2025-08-22 00:00:00+00:00,129492.27806092528
2025-08-23 00:00:00+00:00,129881.59335738012
2025-08-24 00:00:00+00:00,130270.90865383494
2025-08-25 00:00:00+00:00,130660.22395028974
2025-08-26 00:00:00+00:00,131049.53924674458
2025-08-27 00:00:00+00:00,131438.85454319938
2025-08-28 00:00:00+00:00,131828.1698396542
2025-08-29 00:00:00+00:00,132217.48513610903
2025-08-30 00:00:00+00:00,132606.80043256388
2025-08-31 00:00:00+00:00,112838.26140233841
2025-09-01 00:00:00+00:00,112688.97544312087
2025-09-02 00:00:00+00:00,112539.68948390335
2025-09-03 00:00:00+00:00,112390.40352468583
2025-09-04 00:00:00+00:00,112241.11756546827
2025-09-05 00:00:00+00:00,112091.83160625075
2025-09-06 00:00:00+00:00,111942.54564703321
2025-09-07 00:00:00+00:00,111793.25968781569
2025-09-08 00:00:00+00:00,111643.97372859815
2025-09-09 00:00:00+00:00,111494.68776938062
2025-09-10 00:00:00+00:00,111345.4018101631
2025-09-11 00:00:00+00:00,111196.11585094556
2025-09-12 00:00:00+00:00,111046.82989172803
2025-09-13 00:00:00+00:00,110897.5439325105
2025-09-14 00:00:00+00:00,110748.25797329296
2025-09-15 00:00:00+00:00,110598.97201407544
2025-09-16 00:00:00+00:00,110449.6860548579
2025-09-17 00:00:00+00:00,110300.40009564038
2025-09-18 00:00:00+00:00,110151.11413642284
2025-09-19 00:00:00+00:00,110001.8281772053
2025-09-20 00:00:00+00:00,109852.54221798778
2025-09-21 00:00:00+00:00,109703.25625877026
2025-09-22 00:00:00+00:00,109553.9702995527
2025-09-23 00:00:00+00:00,109404.68434033518
2025-09-24 00:00:00+00:00,109255.39838111764
2025-09-25 00:00:00+00:00,109106.11242190012
2025-09-26 00:00:00+00:00,108956.82646268258
2025-09-27 00:00:00+00:00,108807.54050346505
2025-09-28 00:00:00+00:00,108658.25454424752
2025-09-29 00:00:00+00:00,108508.96858503
2025-09-30 00:00:00+00:00,113129.02646802212
2025-10-01 00:00:00+00:00,113133.72120413961
2025-10-02 00:00:00+00:00,113138.41594025711
2025-10-03 00:00:00+00:00,113143.1106763746
2025-10-04 00:00:00+00:00,113147.80541249212
2025-10-05 00:00:00+00:00,113152.50014860962
2025-10-06 00:00:00+00:00,113157.19488472713
2025-10-07 00:00:00+00:00,113161.88962084464
2025-10-08 00:00:00+00:00,113166.58435696214
2025-10-09 00:00:00+00:00,113171.27909307963
2025-10-10 00:00:00+00:00,113175.97382919714
2025-10-11 00:00:00+00:00,113180.66856531464
2025-10-12 00:00:00+00:00,113185.36330143214
2025-10-13 00:00:00+00:00,113190.05803754965
2025-10-14 00:00:00+00:00,113194.75277366716
2025-10-15 00:00:00+00:00,113199.44750978466
2025-10-16 00:00:00+00:00,113204.14224590217
2025-10-17 00:00:00+00:00,113208.83698201967
2025-10-18 00:00:00+00:00,113213.53171813716
2025-10-19 00:00:00+00:00,113218.22645425468
2025-10-20 00:00:00+00:00,113222.92119037217
2025-10-21 00:00:00+00:00,113227.61592648967
2025-10-22 00:00:00+00:00,113232.31066260718
2025-10-23 00:00:00+00:00,113237.0053987247
2025-10-24 00:00:00+00:00,113241.70013484219
2025-10-25 00:00:00+00:00,113246.39487095969
2025-10-26 00:00:00+00:00,113251.0896070772
2025-10-27 00:00:00+00:00,113255.7843431947
2025-10-28 00:00:00+00:00,113260.4790793122
2025-10-29 00:00:00+00:00,113265.17381542972
2025-10-30 00:00:00+00:00,110548.93474954127
2025-10-31 00:00:00+00:00,110362.66278029364
2025-11-01 00:00:00+00:00,110176.39081104603
2025-11-02 00:00:00+00:00,109990.11884179841
2025-11-03 00:00:00+00:00,109803.84687255078
2025-11-04 00:00:00+00:00,109617.57490330316
2025-11-05 00:00:00+00:00,109431.30293405555
2025-11-06 00:00:00+00:00,109245.03096480793
2025-11-07 00:00:00+00:00,109058.7589955603
2025-11-08 00:00:00+00:00,108872.4870263127
2025-11-09 00:00:00+00:00,108686.21505706506
2025-11-10 00:00:00+00:00,108499.94308781743
2025-11-11 00:00:00+00:00,108313.67111856982
2025-11-12 00:00:00+00:00,108127.39914932221
2025-11-13 00:00:00+00:00,107941.12718007459
2025-11-14 00:00:00+00:00,107754.85521082695
2025-11-15 00:00:00+00:00,107568.58324157934
2025-11-16 00:00:00+00:00,107382.31127233172
2025-11-17 00:00:00+00:00,107196.03930308411
2025-11-18 00:00:00+00:00,107009.76733383648
2025-11-19 00:00:00+00:00,106823.49536458887
2025-11-20 00:00:00+00:00,106637.22339534124
2025-11-21 00:00:00+00:00,106450.95142609361
2025-11-22 00:00:00+00:00,106264.679456846
2025-11-23 00:00:00+00:00,106078.40748759838
2025-11-24 00:00:00+00:00,105892.13551835075
2025-11-25 00:00:00+00:00,105705.86354910315
2025-11-26 00:00:00+00:00,105519.59157985552
2025-11-27 00:00:00+00:00,105333.3196106079
2025-11-28 00:00:00+00:00,105147.04764136027
2025-11-29 00:00:00+00:00,86058.82797168408
2025-11-30 00:00:00+00:00,85320.66913652066
2025-12-01 00:00:00+00:00,84582.51030135725
2025-12-02 00:00:00+00:00,83844.35146619382
2025-12-03 00:00:00+00:00,83106.19263103041
2025-12-04 00:00:00+00:00,82368.03379586698
2025-12-05 00:00:00+00:00,81629.87496070357
2025-12-06 00:00:00+00:00,80891.71612554013
2025-12-07 00:00:00+00:00,80153.55729037672
2025-12-08 00:00:00+00:00,79415.39845521329
2025-12-09 00:00:00+00:00,78677.23962004988
2025-12-10 00:00:00+00:00,77939.08078488646
2025-12-11 00:00:00+00:00,77200.92194972305
2025-12-12 00:00:00+00:00,76462.76311455962
2025-12-13 00:00:00+00:00,75724.6042793962
2025-12-14 00:00:00+00:00,74986.44544423278
2025-12-15 00:00:00+00:00,74248.28660906937
2025-12-16 00:00:00+00:00,73510.12777390594
2025-12-17 00:00:00+00:00,72771.96893874253
2025-12-18 00:00:00+00:00,72033.81010357912
2025-12-19 00:00:00+00:00,71295.6512684157
2025-12-20 00:00:00+00:00,70557.49243325228
2025-12-21 00:00:00+00:00,69819.33359808885
2025-12-22 00:00:00+00:00,69081.17476292542
2025-12-23 00:00:00+00:00,68343.01592776201
2025-12-24 00:00:00+00:00,67604.85709259858
2025-12-25 00:00:00+00:00,66866.69825743516
2025-12-26 00:00:00+00:00,66128.53942227174
2025-12-27 00:00:00+00:00,65390.38058710833
2025-12-28 00:00:00+00:00,64652.22175194491
2025-12-29 00:00:00+00:00,86506.72138100704
2025-12-30 00:00:00+00:00,86367.1488481472
2025-12-31 00:00:00+00:00,86227.57631528736
2026-01-01 00:00:00+00:00,86088.00378242749
2026-01-02 00:00:00+00:00,85948.43124956764
2026-01-03 00:00:00+00:00,85808.8587167078
2026-01-04 00:00:00+00:00,85669.28618384796
2026-01-05 00:00:00+00:00,85529.7136509881
2026-01-06 00:00:00+00:00,85390.14111812825
2026-01-07 00:00:00+00:00,85250.5685852684
2026-01-08 00:00:00+00:00,85110.99605240856
2026-01-09 00:00:00+00:00,84971.42351954871
2026-01-10 00:00:00+00:00,84831.85098668886
2026-01-11 00:00:00+00:00,84692.27845382901
2026-01-12 00:00:00+00:00,84552.70592096915
2026-01-13 00:00:00+00:00,84413.13338810932
2026-01-14 00:00:00+00:00,84273.56085524947
2026-01-15 00:00:00+00:00,84133.98832238962
2026-01-16 00:00:00+00:00,83994.41578952975
2026-01-17 00:00:00+00:00,83854.8432566699
2026-01-18 00:00:00+00:00,83715.27072381007
2026-01-19 00:00:00+00:00,83575.69819095022
2026-01-20 00:00:00+00:00,83436.12565809037
2026-01-21 00:00:00+00:00,83296.55312523052
2026-01-22 00:00:00+00:00,83156.98059237067
2026-01-23 00:00:00+00:00,83017.40805951082
2026-01-24 00:00:00+00:00,82877.83552665098
2026-01-25 00:00:00+00:00,82738.26299379113
2026-01-26 00:00:00+00:00,82598.69046093128
2026-01-27 00:00:00+00:00,82459.11792807143
2026-01-28 00:00:00+00:00,91110.34516761289
2026-01-29 00:00:00+00:00,91154.83389455684
2026-01-30 00:00:00+00:00,91199.32262150082
2026-01-31 00:00:00+00:00,91243.81134844477
2026-02-01 00:00:00+00:00,91288.30007538875
2026-02-02 00:00:00+00:00,91332.78880233271
2026-02-03 00:00:00+00:00,91377.27752927667
2026-02-04 00:00:00+00:00,91421.76625622064
2026-02-05 00:00:00+00:00,91466.2549831646
2026-02-06 00:00:00+00:00,91510.74371010857
2026-02-07 00:00:00+00:00,91555.23243705255
2026-02-08 00:00:00+00:00,91599.7211639965
2026-02-09 00:00:00+00:00,91644.20989094047
2026-02-10 00:00:00+00:00,91688.69861788444
2026-02-11 00:00:00+00:00,91733.1873448284
2026-02-12 00:00:00+00:00,91777.67607177237
2026-02-13 00:00:00+00:00,91822.16479871633
2026-02-14 00:00:00+00:00,91866.6535256603
2026-02-15 00:00:00+00:00,91911.14225260427
2026-02-16 00:00:00+00:00,91955.63097954822
2026-02-17 00:00:00+00:00,92000.1197064922
2026-02-18 00:00:00+00:00,92044.60843343615
2026-02-19 00:00:00+00:00,92089.09716038013
2026-02-20 00:00:00+00:00,92133.5858873241
2026-02-21 00:00:00+00:00,92178.07461426806
2026-02-22 00:00:00+00:00,92222.56334121202
2026-02-23 00:00:00+00:00,92267.05206815599
2026-02-24 00:00:00+00:00,92311.54079509995
2026-02-25 00:00:00+00:00,92356.02952204393
2026-02-26 00:00:00+00:00,92400.51824898788
2026-02-27 00:00:00+00:00,60731.54356872987
2026-02-28 00:00:00+00:00,59994.62786342758
2026-03-01 00:00:00+00:00,59257.71215812527
2026-03-02 00:00:00+00:00,58520.796452822986
2026-03-03 00:00:00+00:00,57783.8807475207
2026-03-04 00:00:00+00:00,57046.965042218406
2026-03-05 00:00:00+00:00,56310.049336916105
2026-03-06 00:00:00+00:00,55573.1336316138
2026-03-07 00:00:00+00:00,54836.2179263115
2026-03-08 00:00:00+00:00,54099.30222100922
2026-03-09 00:00:00+00:00,53362.38651570693
2026-03-10 00:00:00+00:00,52625.47081040464
2026-03-11 00:00:00+00:00,51888.555105102336
2026-03-12 00:00:00+00:00,51151.63939980005
2026-03-13 00:00:00+00:00,50414.72369449776
2026-03-14 00:00:00+00:00,49677.80798919547
2026-03-15 00:00:00+00:00,48940.89228389317
2026-03-16 00:00:00+00:00,48203.97657859088
2026-03-17 00:00:00+00:00,47467.060873288596
2026-03-18 00:00:00+00:00,46730.1451679863
2026-03-19 00:00:00+00:00,45993.229462684
2026-03-20 00:00:00+00:00,45256.313757381715
2026-03-21 00:00:00+00:00,44519.39805207943
2026-03-22 00:00:00+00:00,43782.48234677711
2026-03-23 00:00:00+00:00,43045.56664147482
2026-03-24 00:00:00+00:00,42308.65093617253
2026-03-25 00:00:00+00:00,41571.73523087023
2026-03-26 00:00:00+00:00,40834.819525567946
2026-03-27 00:00:00+00:00,40097.903820265645
2026-03-28 00:00:00+00:00,39360.98811496335
2026-03-29 00:00:00+00:00,70338.32585053069
2026-03-30 00:00:00+00:00,70417.64745059992
2026-03-31 00:00:00+00:00,70496.96905066915
2026-04-01 00:00:00+00:00,70576.29065073839
2026-04-02 00:00:00+00:00,70655.61225080762
2026-04-03 00:00:00+00:00,70734.93385087684
2026-04-04 00:00:00+00:00,70814.25545094608
2026-04-05 00:00:00+00:00,70893.57705101531
2026-04-06 00:00:00+00:00,70972.89865108454
2026-04-07 00:00:00+00:00,71052.22025115378
2026-04-08 00:00:00+00:00,71131.541851223
2026-04-09 00:00:00+00:00,71210.86345129224
2026-04-10 00:00:00+00:00,71290.18505136146
2026-04-11 00:00:00+00:00,71369.5066514307
2026-04-12 00:00:00+00:00,71448.82825149993
2026-04-13 00:00:00+00:00,71528.14985156915
2026-04-14 00:00:00+00:00,71607.4714516384
2026-04-15 00:00:00+00:00,71686.79305170762
2026-04-16 00:00:00+00:00,71766.11465177685
2026-04-17 00:00:00+00:00,71845.43625184608
2026-04-18 00:00:00+00:00,71924.75785191532
2026-04-19 00:00:00+00:00,72004.07945198454
2026-04-20 00:00:00+00:00,72083.40105205377
2026-04-21 00:00:00+00:00,72162.72265212302
2026-04-22 00:00:00+00:00,72242.04425219224
2026-04-23 00:00:00+00:00,72321.36585226147
2026-04-24 00:00:00+00:00,72400.6874523307
2026-04-25 00:00:00+00:00,72480.00905239994
2026-04-26 00:00:00+00:00,72559.33065246917
2026-04-27 00:00:00+00:00,72638.65225253839
2026-04-28 00:00:00+00:00,77916.35271444175
2026-04-29 00:00:00+00:00,78217.78311050037
2026-04-30 00:00:00+00:00,78519.21350655903
2026-05-01 00:00:00+00:00,78820.64390261765
2026-05-02 00:00:00+00:00,79122.07429867629
2026-05-03 00:00:00+00:00,79423.50469473492
2026-05-04 00:00:00+00:00,79724.93509079357
2026-05-05 00:00:00+00:00,80026.36548685221
2026-05-06 00:00:00+00:00,80327.79588291085
2026-05-07 00:00:00+00:00,80629.22627896948
2026-05-08 00:00:00+00:00,80930.65667502813
2026-05-09 00:00:00+00:00,81232.08707108677
2026-05-10 00:00:00+00:00,81533.51746714542
2026-05-11 00:00:00+00:00,81834.94786320404
2026-05-12 00:00:00+00:00,82136.37825926268
2026-05-13 00:00:00+00:00,82437.8086553213
2026-05-14 00:00:00+00:00,82739.23905137996
2026-05-15 00:00:00+00:00,83040.6694474386
2026-05-16 00:00:00+00:00,83342.09984349724
2026-05-17 00:00:00+00:00,83643.53023955587
2026-05-18 00:00:00+00:00,83944.96063561451
2026-05-19 00:00:00+00:00,84246.39103167313
2026-05-20 00:00:00+00:00,84547.82142773179
2026-05-21 00:00:00+00:00,84849.25182379043
2026-05-22 00:00:00+00:00,85150.68221984907
2026-05-23 00:00:00+00:00,85452.11261590771
2026-05-24 00:00:00+00:00,85753.54301196635
2026-05-25 00:00:00+00:00,86054.97340802499
2026-05-26 00:00:00+00:00,86356.40380408363
2026-05-27 00:00:00+00:00,86657.83420014226
2026-05-28 00:00:00+00:00,78466.06657003018
2026-05-29 00:00:00+00:00,78481.28683565903
2026-05-30 00:00:00+00:00,78496.5071012879
2026-05-31 00:00:00+00:00,78511.72736691678
2026-06-01 00:00:00+00:00,78526.94763254565
2026-06-02 00:00:00+00:00,78542.1678981745
2026-06-03 00:00:00+00:00,78557.38816380338
2026-06-04 00:00:00+00:00,78572.60842943225
2026-06-05 00:00:00+00:00,78587.82869506112
2026-06-06 00:00:00+00:00,78603.04896068998
2026-06-07 00:00:00+00:00,78618.26922631885
2026-06-08 00:00:00+00:00,78633.48949194772
2026-06-09 00:00:00+00:00,78648.70975757658
2026-06-10 00:00:00+00:00,78663.93002320545
2026-06-11 00:00:00+00:00,78679.15028883432
2026-06-12 00:00:00+00:00,78694.3705544632
2026-06-13 00:00:00+00:00,78709.59082009205
2026-06-14 00:00:00+00:00,78724.81108572092
2026-06-15 00:00:00+00:00,78740.0313513498
2026-06-16 00:00:00+00:00,78755.25161697865
2026-06-17 00:00:00+00:00,78770.47188260753
2026-06-18 00:00:00+00:00,78785.6921482364
2026-06-19 00:00:00+00:00,78800.91241386527
2026-06-20 00:00:00+00:00,78816.13267949413
2026-06-21 00:00:00+00:00,78831.352945123
2026-06-22 00:00:00+00:00,78846.57321075187
2026-06-23 00:00:00+00:00,78861.79347638074
2026-06-24 00:00:00+00:00,78877.0137420096
2026-06-25 00:00:00+00:00,78892.23400763847
2026-06-26 00:00:00+00:00,78907.45427326734
2026-06-27 00:00:00+00:00,58515.82351564507
2026-06-28 00:00:00+00:00,58051.70377824631
2026-06-29 00:00:00+00:00,57587.584040847556
2026-06-30 00:00:00+00:00,57123.464303448796
2026-07-01 00:00:00+00:00,56659.344566050044
2026-07-02 00:00:00+00:00,56195.224828651284
2026-07-03 00:00:00+00:00,55731.105091252524
2026-07-04 00:00:00+00:00,55266.98535385375
2026-07-05 00:00:00+00:00,54802.865616455
2026-07-06 00:00:00+00:00,54338.745879056245
2026-07-07 00:00:00+00:00,53874.626141657485
