Timestamp,Persistence_Enhanced_Transformer
2025-02-20 00:00:00+00:00,94483.43249380589
2025-02-21 00:00:00+00:00,96140.47968703508
2025-02-22 00:00:00+00:00,93985.47331923246
2025-02-23 00:00:00+00:00,94416.3832230568
2025-02-24 00:00:00+00:00,94113.85365509987
2025-02-25 00:00:00+00:00,89515.42857563496
2025-02-26 00:00:00+00:00,86606.2982788086
2025-02-27 00:00:00+00:00,82204.37923806906
2025-02-28 00:00:00+00:00,82759.67717796564
2025-03-01 00:00:00+00:00,82448.33597034216
2025-03-02 00:00:00+00:00,84122.38638144732
2025-03-03 00:00:00+00:00,92176.57236284018
2025-03-04 00:00:00+00:00,84252.23560810089
2025-03-05 00:00:00+00:00,85308.3793258667
2025-03-06 00:00:00+00:00,88604.3894212842
2025-03-07 00:00:00+00:00,87928.23144459724
2025-03-08 00:00:00+00:00,84841.5561517477
2025-03-09 00:00:00+00:00,84285.37654018402
2025-03-10 00:00:00+00:00,78928.7860147953
2025-03-11 00:00:00+00:00,76830.64800310135
2025-03-12 00:00:00+00:00,81042.05769699812
2025-03-13 00:00:00+00:00,81775.72351336479
2025-03-14 00:00:00+00:00,79293.28423333168
2025-03-15 00:00:00+00:00,82125.73183476925
2025-03-16 00:00:00+00:00,82489.52469807863
2025-03-17 00:00:00+00:00,80738.26718956232
2025-03-18 00:00:00+00:00,82207.77582073212
2025-03-19 00:00:00+00:00,80896.32383972406
2025-03-20 00:00:00+00:00,84957.28069067001
2025-03-21 00:00:00+00:00,82308.63959562778
2025-03-22 00:00:00+00:00,82214.48263770342
2025-03-23 00:00:00+00:00,81979.3224375844
2025-03-24 00:00:00+00:00,84191.11022567749
2025-03-25 00:00:00+00:00,85587.15199613571
2025-03-26 00:00:00+00:00,85512.50051617622
2025-03-27 00:00:00+00:00,85001.30642706156
2025-03-28 00:00:00+00:00,85301.08527714014
2025-03-29 00:00:00+00:00,82526.25173026323
2025-03-30 00:00:00+00:00,80796.39842033386
2025-03-31 00:00:00+00:00,80552.97683036327
2025-04-01 00:00:00+00:00,80727.53011608124
2025-04-02 00:00:00+00:00,83300.92914640903
2025-04-03 00:00:00+00:00,80689.32009911537
2025-04-04 00:00:00+00:00,81304.86868023872
2025-04-05 00:00:00+00:00,82009.12556868792
2025-04-06 00:00:00+00:00,81672.70179611444
2025-04-07 00:00:00+00:00,76627.4730591774
2025-04-08 00:00:00+00:00,77394.7036691308
2025-04-09 00:00:00+00:00,74577.2649948597
2025-04-10 00:00:00+00:00,80787.54810243845
2025-04-11 00:00:00+00:00,77804.7918676734
2025-04-12 00:00:00+00:00,81561.3596625328
2025-04-13 00:00:00+00:00,83408.66479599476
2025-04-14 00:00:00+00:00,81882.4395904541
2025-04-15 00:00:00+00:00,82734.19178026915
2025-04-16 00:00:00+00:00,81857.50165057182
2025-04-17 00:00:00+00:00,82207.00582158566
2025-04-18 00:00:00+00:00,83094.59117567539
2025-04-19 00:00:00+00:00,82620.66326093674
2025-04-20 00:00:00+00:00,83207.97162258625
2025-04-21 00:00:00+00:00,83334.47453379631
2025-04-22 00:00:00+00:00,85590.29403686523
2025-04-23 00:00:00+00:00,91434.79707121849
2025-04-24 00:00:00+00:00,91678.74337613583
2025-04-25 00:00:00+00:00,91952.5932353735
2025-04-26 00:00:00+00:00,92646.74110126495
2025-04-27 00:00:00+00:00,92582.20496749878
2025-04-28 00:00:00+00:00,91709.31668424606
2025-04-29 00:00:00+00:00,92952.7930803895
2025-04-30 00:00:00+00:00,92212.3864543438
2025-05-01 00:00:00+00:00,92110.58280920982
2025-05-02 00:00:00+00:00,94413.42082202435
2025-05-03 00:00:00+00:00,94794.93055343628
2025-05-04 00:00:00+00:00,93805.53214502335
2025-05-05 00:00:00+00:00,92240.78238725662
2025-05-06 00:00:00+00:00,92640.97520112991
2025-05-07 00:00:00+00:00,94682.37094080448
2025-05-08 00:00:00+00:00,94916.55446636677
2025-05-09 00:00:00+00:00,100985.10195982456
2025-05-10 00:00:00+00:00,100721.38431882858
2025-05-11 00:00:00+00:00,102499.62710767984
2025-05-12 00:00:00+00:00,101835.28681790829
2025-05-13 00:00:00+00:00,100532.39713287354
2025-05-14 00:00:00+00:00,101841.54568880796
2025-05-15 00:00:00+00:00,101252.50190705061
2025-05-16 00:00:00+00:00,101503.03184741735
2025-05-17 00:00:00+00:00,101221.12382483482
2025-05-18 00:00:00+00:00,100873.94260007143
2025-05-19 00:00:00+00:00,104166.20941400528
2025-05-20 00:00:00+00:00,103288.4555889368
2025-05-21 00:00:00+00:00,104493.88329058886
2025-05-22 00:00:00+00:00,107257.5667296648
2025-05-23 00:00:00+00:00,109273.1032114625
2025-05-24 00:00:00+00:00,104961.99004262686
2025-05-25 00:00:00+00:00,105421.29707551003
2025-05-26 00:00:00+00:00,106663.49014806747
2025-05-27 00:00:00+00:00,107054.65871047974
2025-05-28 00:00:00+00:00,106574.89686489105
2025-05-29 00:00:00+00:00,105432.53116285801
2025-05-30 00:00:00+00:00,103251.66399931908
2025-05-31 00:00:00+00:00,101740.80440998077
2025-06-01 00:00:00+00:00,102339.27682185173
2025-06-02 00:00:00+00:00,103374.8638638854
2025-06-03 00:00:00+00:00,103570.39198666811
2025-06-04 00:00:00+00:00,103128.0328848362
2025-06-05 00:00:00+00:00,102434.80843663216
2025-06-06 00:00:00+00:00,99321.18953365088
2025-06-07 00:00:00+00:00,102092.60662764311
2025-06-08 00:00:00+00:00,103291.48989206553
2025-06-09 00:00:00+00:00,103459.03173065186
2025-06-10 00:00:00+00:00,107871.66424298286
2025-06-11 00:00:00+00:00,107854.38556551933
2025-06-12 00:00:00+00:00,106278.44112360477
2025-06-13 00:00:00+00:00,103395.35621404648
2025-06-14 00:00:00+00:00,103773.02290010452
2025-06-15 00:00:00+00:00,103133.7577548027
2025-06-16 00:00:00+00:00,103283.3331309557
2025-06-17 00:00:00+00:00,104468.2285682559
2025-06-18 00:00:00+00:00,102274.34848070145
2025-06-19 00:00:00+00:00,102605.07164418697
2025-06-20 00:00:00+00:00,102375.15942192078
2025-06-21 00:00:00+00:00,101034.9670279026
2025-06-22 00:00:00+00:00,99883.86176884174
2025-06-23 00:00:00+00:00,98785.48549771309
2025-06-24 00:00:00+00:00,103134.72582101822
2025-06-25 00:00:00+00:00,103785.91907948256
2025-06-26 00:00:00+00:00,105043.97559571266
2025-06-27 00:00:00+00:00,104639.23375439644
2025-06-28 00:00:00+00:00,104733.38028788567
2025-06-29 00:00:00+00:00,104976.44402742386
2025-06-30 00:00:00+00:00,105987.5796661377
2025-07-01 00:00:00+00:00,104809.9638235569
2025-07-02 00:00:00+00:00,103373.21842962503
2025-07-03 00:00:00+00:00,106472.60233551264
2025-07-04 00:00:00+00:00,107215.54759120941
2025-07-05 00:00:00+00:00,105631.58424729109
2025-07-06 00:00:00+00:00,105834.06681060791
2025-07-07 00:00:00+00:00,106804.61701476574
2025-07-08 00:00:00+00:00,105880.85472434759
2025-07-09 00:00:00+00:00,106527.60511165857
2025-07-10 00:00:00+00:00,108804.27119868994
2025-07-11 00:00:00+00:00,113441.17743712664
2025-07-12 00:00:00+00:00,114955.70520633459
2025-07-13 00:00:00+00:00,114842.80186748505
2025-07-14 00:00:00+00:00,116472.32406973839
2025-07-15 00:00:00+00:00,117199.13827860355
2025-07-16 00:00:00+00:00,115127.87622720003
2025-07-17 00:00:00+00:00,116052.86934614182
2025-07-18 00:00:00+00:00,116599.34150874615
2025-07-19 00:00:00+00:00,115375.38527262211
2025-07-20 00:00:00+00:00,115268.7682235241
2025-07-21 00:00:00+00:00,114706.39351344109
2025-07-22 00:00:00+00:00,114802.27879238129
2025-07-23 00:00:00+00:00,117315.81239676476
2025-07-24 00:00:00+00:00,116146.1049208641
2025-07-25 00:00:00+00:00,115689.5490489006
2025-07-26 00:00:00+00:00,115013.50993102789
2025-07-27 00:00:00+00:00,115312.32930004597
2025-07-28 00:00:00+00:00,116785.02322250605
2025-07-29 00:00:00+00:00,115399.56237661839
2025-07-30 00:00:00+00:00,115278.41720116138
2025-07-31 00:00:00+00:00,115189.12887132168
2025-08-01 00:00:00+00:00,113153.27873826027
2025-08-02 00:00:00+00:00,110703.97167676687
2025-08-03 00:00:00+00:00,109999.60003399849
2025-08-04 00:00:00+00:00,111661.65012395382
2025-08-05 00:00:00+00:00,112466.20206773281
2025-08-06 00:00:00+00:00,111569.16649460793
2025-08-07 00:00:00+00:00,112445.94811797142
2025-08-08 00:00:00+00:00,114875.48892080784
2025-08-09 00:00:00+00:00,114051.67877525091
2025-08-10 00:00:00+00:00,113875.96197992563
2025-08-11 00:00:00+00:00,116626.94984614849
2025-08-12 00:00:00+00:00,116042.48968982697
2025-08-13 00:00:00+00:00,117396.1904874444
2025-08-14 00:00:00+00:00,120574.97632026672
2025-08-15 00:00:00+00:00,115721.69756901264
2025-08-16 00:00:00+00:00,114797.83225679398
2025-08-17 00:00:00+00:00,114807.5259232521
2025-08-18 00:00:00+00:00,114838.76027047634
2025-08-19 00:00:00+00:00,113643.00402224064
2025-08-20 00:00:00+00:00,110325.88630795479
2025-08-21 00:00:00+00:00,111687.39925521612
2025-08-22 00:00:00+00:00,109937.19920873642
2025-08-23 00:00:00+00:00,114255.1234228611
2025-08-24 00:00:00+00:00,112791.17057418823
2025-08-25 00:00:00+00:00,110921.20319545269
2025-08-26 00:00:00+00:00,107657.36467695236
2025-08-27 00:00:00+00:00,109271.71963143349
2025-08-28 00:00:00+00:00,108769.53232973814
2025-08-29 00:00:00+00:00,110049.9296001792
2025-08-30 00:00:00+00:00,105929.5540560484
2025-08-31 00:00:00+00:00,106384.09006530046
2025-09-01 00:00:00+00:00,105839.02241170406
2025-09-02 00:00:00+00:00,106791.91171765327
2025-09-03 00:00:00+00:00,108739.94109487534
2025-09-04 00:00:00+00:00,109249.57412588596
2025-09-05 00:00:00+00:00,108260.38989138603
2025-09-06 00:00:00+00:00,108184.10824888945
2025-09-07 00:00:00+00:00,107749.18675893545
2025-09-08 00:00:00+00:00,108649.4233546257
2025-09-09 00:00:00+00:00,109581.18274390697
2025-09-10 00:00:00+00:00,109025.9823051095
2025-09-11 00:00:00+00:00,111427.08400011063
2025-09-12 00:00:00+00:00,112937.75882828236
2025-09-13 00:00:00+00:00,113499.7871222496
2025-09-14 00:00:00+00:00,113377.86599755287
2025-09-15 00:00:00+00:00,112753.4280219078
2025-09-16 00:00:00+00:00,112798.03021234274
2025-09-17 00:00:00+00:00,114214.7370853424
2025-09-18 00:00:00+00:00,113862.07398802042
2025-09-19 00:00:00+00:00,114495.83346396685
2025-09-20 00:00:00+00:00,113105.27972960472
2025-09-21 00:00:00+00:00,113161.04186725616
2025-09-22 00:00:00+00:00,112704.60512638092
2025-09-23 00:00:00+00:00,110212.49458217621
2025-09-24 00:00:00+00:00,109514.09514993429
2025-09-25 00:00:00+00:00,110797.77872163057
2025-09-26 00:00:00+00:00,106580.71424371004
2025-09-27 00:00:00+00:00,107241.40297698975
2025-09-28 00:00:00+00:00,107225.469799757
2025-09-29 00:00:00+00:00,109688.11218309402
2025-09-30 00:00:00+00:00,111814.6990584135
2025-10-01 00:00:00+00:00,111508.22144418955
2025-10-02 00:00:00+00:00,116006.41790413857
2025-10-03 00:00:00+00:00,117905.98236823082
2025-10-04 00:00:00+00:00,119562.70663809776
2025-10-05 00:00:00+00:00,119690.90413987637
2025-10-06 00:00:00+00:00,120743.35905736685
2025-10-07 00:00:00+00:00,121925.03505134583
2025-10-08 00:00:00+00:00,118669.80886906385
2025-10-09 00:00:00+00:00,120575.43789625168
2025-10-10 00:00:00+00:00,118963.24826806784
2025-10-11 00:00:00+00:00,110469.19761991501
2025-10-12 00:00:00+00:00,108285.81532239914
2025-10-13 00:00:00+00:00,112514.464802742
2025-10-14 00:00:00+00:00,112685.91270238161
2025-10-15 00:00:00+00:00,110549.28980648518
2025-10-16 00:00:00+00:00,108329.30572366714
2025-10-17 00:00:00+00:00,105791.14173471928
2025-10-18 00:00:00+00:00,104099.83939433098
2025-10-19 00:00:00+00:00,104824.9033498764
2025-10-20 00:00:00+00:00,106255.81808924675
2025-10-21 00:00:00+00:00,108108.52894306183
2025-10-22 00:00:00+00:00,105951.35712361336
2025-10-23 00:00:00+00:00,105192.40514606237
2025-10-24 00:00:00+00:00,107649.82079654932
2025-10-25 00:00:00+00:00,108556.9658113718
2025-10-26 00:00:00+00:00,109171.71952486038
2025-10-27 00:00:00+00:00,111988.48950022459
2025-10-28 00:00:00+00:00,111547.99153959751
2025-10-29 00:00:00+00:00,110398.23721647263
2025-10-30 00:00:00+00:00,107579.64617526531
2025-10-31 00:00:00+00:00,105887.46397054195
2025-11-01 00:00:00+00:00,107107.63458359241
2025-11-02 00:00:00+00:00,107589.39620697498
2025-11-03 00:00:00+00:00,108061.55040800571
2025-11-04 00:00:00+00:00,104171.8520565033
2025-11-05 00:00:00+00:00,99208.22459471226
2025-11-06 00:00:00+00:00,101552.44400590658
2025-11-07 00:00:00+00:00,99029.94837832451
2025-11-08 00:00:00+00:00,100977.00848132372
2025-11-09 00:00:00+00:00,100010.60628890991
2025-11-10 00:00:00+00:00,102374.13456857204
2025-11-11 00:00:00+00:00,103612.60741209984
2025-11-12 00:00:00+00:00,100723.85604023933
2025-11-13 00:00:00+00:00,99374.87557828426
2025-11-14 00:00:00+00:00,97404.07679235935
2025-11-15 00:00:00+00:00,92414.20797353983
2025-11-16 00:00:00+00:00,93422.5055475831
2025-11-17 00:00:00+00:00,92101.557012856
2025-11-18 00:00:00+00:00,90064.01215529442
2025-11-19 00:00:00+00:00,90855.31036579609
2025-11-20 00:00:00+00:00,89450.97142469883
2025-11-21 00:00:00+00:00,84617.41180926561
2025-11-22 00:00:00+00:00,83183.76087069511
2025-11-23 00:00:00+00:00,82811.2961332202
2025-11-24 00:00:00+00:00,84887.35690629482
2025-11-25 00:00:00+00:00,86328.34333121777
2025-11-26 00:00:00+00:00,85403.5015411973
2025-11-27 00:00:00+00:00,88478.95467334986
2025-11-28 00:00:00+00:00,89308.6361527443
2025-11-29 00:00:00+00:00,88905.45091748238
2025-11-30 00:00:00+00:00,88826.16377067566
2025-12-01 00:00:00+00:00,88386.07415091991
2025-12-02 00:00:00+00:00,84389.08382022381
2025-12-03 00:00:00+00:00,89286.41930818558
2025-12-04 00:00:00+00:00,91409.32454681396
2025-12-05 00:00:00+00:00,90071.19895380735
2025-12-06 00:00:00+00:00,87378.93432354927
2025-12-07 00:00:00+00:00,87281.26495677233
2025-12-08 00:00:00+00:00,88410.24207830429
2025-12-09 00:00:00+00:00,88648.63676780462
2025-12-10 00:00:00+00:00,90649.27194356918
2025-12-11 00:00:00+00:00,90005.16680335999
2025-12-12 00:00:00+00:00,90488.90236461163
2025-12-13 00:00:00+00:00,88284.32116955519
2025-12-14 00:00:00+00:00,88274.18245124817
2025-12-15 00:00:00+00:00,86221.57402539253
2025-12-16 00:00:00+00:00,84509.14747953415
2025-12-17 00:00:00+00:00,85908.81911605597
2025-12-18 00:00:00+00:00,84317.45165407658
2025-12-19 00:00:00+00:00,83579.62404608727
2025-12-20 00:00:00+00:00,86156.50963157415
2025-12-21 00:00:00+00:00,86377.36978816986
2025-12-22 00:00:00+00:00,86682.18171286583
2025-12-23 00:00:00+00:00,86587.35156422853
2025-12-24 00:00:00+00:00,85496.45157963037
2025-12-25 00:00:00+00:00,85674.03876125813
2025-12-26 00:00:00+00:00,85248.83700037003
2025-12-27 00:00:00+00:00,85370.41874694824
2025-12-28 00:00:00+00:00,85872.26964712143
2025-12-29 00:00:00+00:00,85932.13974952698
2025-12-30 00:00:00+00:00,85197.44765001535
2025-12-31 00:00:00+00:00,86439.20191705227
2026-01-01 00:00:00+00:00,85563.38911867142
2026-01-02 00:00:00+00:00,86768.20315647125
2026-01-03 00:00:00+00:00,87964.64774894714
2026-01-04 00:00:00+00:00,88588.75729620457
2026-01-05 00:00:00+00:00,89476.44168150425
2026-01-06 00:00:00+00:00,91798.17043232918
2026-01-07 00:00:00+00:00,91637.71099948883
2026-01-08 00:00:00+00:00,89254.59080725908
2026-01-09 00:00:00+00:00,89018.5338100195
2026-01-10 00:00:00+00:00,88509.27839040756
2026-01-11 00:00:00+00:00,88383.78998363018
2026-01-12 00:00:00+00:00,88862.86474227905
2026-01-13 00:00:00+00:00,89178.57117295265
2026-01-14 00:00:00+00:00,93256.04375708103
2026-01-15 00:00:00+00:00,94796.85145103931
2026-01-16 00:00:00+00:00,93462.64886659384
2026-01-17 00:00:00+00:00,93408.57091611624
2026-01-18 00:00:00+00:00,93010.0869783163
2026-01-19 00:00:00+00:00,91566.61355638504
2026-01-20 00:00:00+00:00,90514.87900733948
2026-01-21 00:00:00+00:00,86368.33537530899
2026-01-22 00:00:00+00:00,87402.6673117876
2026-01-23 00:00:00+00:00,87491.02344942093
2026-01-24 00:00:00+00:00,87519.31455910206
2026-01-25 00:00:00+00:00,87124.3783993125
2026-01-26 00:00:00+00:00,84659.28436893225
2026-01-27 00:00:00+00:00,86301.71968591213
2026-01-28 00:00:00+00:00,87169.80495870113
2026-01-29 00:00:00+00:00,87200.83372497559
2026-01-30 00:00:00+00:00,82669.43184196949
2026-01-31 00:00:00+00:00,82278.64733159542
2026-02-01 00:00:00+00:00,76908.57690513134
2026-02-02 00:00:00+00:00,75201.06407690048
2026-02-03 00:00:00+00:00,76939.48241078854
2026-02-04 00:00:00+00:00,74004.36645436287
2026-02-05 00:00:00+00:00,71403.16677093506
2026-02-06 00:00:00+00:00,61375.601247251034
2026-02-07 00:00:00+00:00,68938.10118454695
2026-02-08 00:00:00+00:00,67683.18284869194
2026-02-09 00:00:00+00:00,68696.74940878153
2026-02-10 00:00:00+00:00,68512.06935310364
2026-02-11 00:00:00+00:00,67250.07290625572
2026-02-12 00:00:00+00:00,65541.8230099082
2026-02-13 00:00:00+00:00,64714.06064504385
2026-02-14 00:00:00+00:00,67259.71199202538
2026-02-15 00:00:00+00:00,68215.9035101533
2026-02-16 00:00:00+00:00,67233.81586027145
2026-02-17 00:00:00+00:00,67306.34535974264
2026-02-18 00:00:00+00:00,65940.79057741165
2026-02-19 00:00:00+00:00,64921.88301086426
2026-02-20 00:00:00+00:00,65456.65611344576
2026-02-21 00:00:00+00:00,66451.47033405304
2026-02-22 00:00:00+00:00,66425.07501471043
2026-02-23 00:00:00+00:00,66078.64954304695
2026-02-24 00:00:00+00:00,63166.98932945728
2026-02-25 00:00:00+00:00,62609.39216852188
2026-02-26 00:00:00+00:00,66454.49494719505
2026-02-27 00:00:00+00:00,65959.3523197174
2026-02-28 00:00:00+00:00,64376.90618991852
2026-03-01 00:00:00+00:00,65468.73976290226
2026-03-02 00:00:00+00:00,64283.01545757055
2026-03-03 00:00:00+00:00,67262.9917075634
2026-03-04 00:00:00+00:00,66789.70457458496
2026-03-05 00:00:00+00:00,71044.73490744829
2026-03-06 00:00:00+00:00,69291.24066066742
2026-03-07 00:00:00+00:00,66573.33693957329
2026-03-08 00:00:00+00:00,65747.28951966763
2026-03-09 00:00:00+00:00,64483.51702541113
2026-03-10 00:00:00+00:00,66904.59569382668
2026-03-11 00:00:00+00:00,68379.9808369875
2026-03-12 00:00:00+00:00,68605.62522220612
2026-03-13 00:00:00+00:00,68927.79749530554
2026-03-14 00:00:00+00:00,69338.74020338058
2026-03-15 00:00:00+00:00,69600.41668140888
2026-03-16 00:00:00+00:00,71176.70227199793
2026-03-17 00:00:00+00:00,73174.25649833679
2026-03-18 00:00:00+00:00,72248.82886171341
2026-03-19 00:00:00+00:00,69642.84697955847
2026-03-20 00:00:00+00:00,68334.54265075922
2026-03-21 00:00:00+00:00,68901.75085163116
2026-03-22 00:00:00+00:00,67346.06667280197
2026-03-23 00:00:00+00:00,66316.93596839905
2026-03-24 00:00:00+00:00,69270.32160633802
2026-03-25 00:00:00+00:00,68914.1995562911
2026-03-26 00:00:00+00:00,69677.14987528324
2026-03-27 00:00:00+00:00,67214.76421874762
2026-03-28 00:00:00+00:00,64851.1745929718
2026-03-29 00:00:00+00:00,64810.270791471004
2026-03-30 00:00:00+00:00,64451.103925824165
2026-03-31 00:00:00+00:00,65210.07622432709
2026-04-01 00:00:00+00:00,66660.29782563448
2026-04-02 00:00:00+00:00,66550.29944753647
2026-04-03 00:00:00+00:00,65366.25768303871
2026-04-04 00:00:00+00:00,65419.92935180664
2026-04-05 00:00:00+00:00,65758.17652881145
2026-04-06 00:00:00+00:00,67427.58928984404
2026-04-07 00:00:00+00:00,67288.8478795886
2026-04-08 00:00:00+00:00,70300.36198854446
2026-04-09 00:00:00+00:00,69486.60465061665
2026-04-10 00:00:00+00:00,70173.72557234764
2026-04-11 00:00:00+00:00,71315.25789260864
2026-04-12 00:00:00+00:00,71403.58541160822
2026-04-13 00:00:00+00:00,69131.8042781353
2026-04-14 00:00:00+00:00,72747.0059825778
2026-04-15 00:00:00+00:00,72490.40068674088
2026-04-16 00:00:00+00:00,73109.7973241806
2026-04-17 00:00:00+00:00,73462.07987308502
2026-04-18 00:00:00+00:00,75347.1686270237
2026-04-19 00:00:00+00:00,74008.35242980719
2026-04-20 00:00:00+00:00,72140.0497853756
2026-04-21 00:00:00+00:00,74137.67463862896
2026-04-22 00:00:00+00:00,74600.53215622902
2026-04-23 00:00:00+00:00,76419.37339019775
2026-04-24 00:00:00+00:00,76479.38884991407
2026-04-25 00:00:00+00:00,75694.25990974903
2026-04-26 00:00:00+00:00,75862.96074706316
2026-04-27 00:00:00+00:00,76861.1157989502
2026-04-28 00:00:00+00:00,75604.32312440872
2026-04-29 00:00:00+00:00,74578.93931847811
2026-04-30 00:00:00+00:00,74014.36844825745
2026-05-01 00:00:00+00:00,74565.82702338696
2026-05-02 00:00:00+00:00,76443.29546928406
2026-05-03 00:00:00+00:00,76890.63140809536
2026-05-04 00:00:00+00:00,76768.54592055082
2026-05-05 00:00:00+00:00,78017.94359111786
2026-05-06 00:00:00+00:00,79062.17693388462
2026-05-07 00:00:00+00:00,79583.57857686281
2026-05-08 00:00:00+00:00,78187.48781424761
2026-05-09 00:00:00+00:00,78364.90589779615
2026-05-10 00:00:00+00:00,78820.52286565304
2026-05-11 00:00:00+00:00,80313.4221137166
2026-05-12 00:00:00+00:00,79867.14067649841
2026-05-13 00:00:00+00:00,78651.53302282095
2026-05-14 00:00:00+00:00,77473.44460630417
2026-05-15 00:00:00+00:00,79222.90202826262
2026-05-16 00:00:00+00:00,77255.78383934498
2026-05-17 00:00:00+00:00,76333.75979912281
2026-05-18 00:00:00+00:00,75644.0511739254
2026-05-19 00:00:00+00:00,75191.75825810432
2026-05-20 00:00:00+00:00,75004.25723272562
2026-05-21 00:00:00+00:00,75701.335198313
2026-05-22 00:00:00+00:00,75784.13483309746
2026-05-23 00:00:00+00:00,73731.03064660012
2026-05-24 00:00:00+00:00,74907.56874409318
2026-05-25 00:00:00+00:00,75219.12564221382
2026-05-26 00:00:00+00:00,75492.64454718589
2026-05-27 00:00:00+00:00,74091.56964408993
2026-05-28 00:00:00+00:00,72635.56573297977
2026-05-29 00:00:00+00:00,71839.89743207693
2026-05-30 00:00:00+00:00,71697.665408656
2026-05-31 00:00:00+00:00,72077.6054502666
2026-06-01 00:00:00+00:00,71887.92343302011
2026-06-02 00:00:00+00:00,69686.87331787229
2026-06-03 00:00:00+00:00,65151.780723345284
2026-06-04 00:00:00+00:00,62591.1122681427
2026-06-05 00:00:00+00:00,62365.75826339722
2026-06-06 00:00:00+00:00,59658.45835448742
2026-06-07 00:00:00+00:00,59475.980116763116
2026-06-08 00:00:00+00:00,61876.244675359725
2026-06-09 00:00:00+00:00,61622.83823855638
2026-06-10 00:00:00+00:00,60277.87778528214
2026-06-11 00:00:00+00:00,60054.675877076384
2026-06-12 00:00:00+00:00,62105.595716401935
2026-06-13 00:00:00+00:00,62077.1722442627
2026-06-14 00:00:00+00:00,63012.23662376404
2026-06-15 00:00:00+00:00,64256.03332668543
2026-06-16 00:00:00+00:00,64812.11028762758
2026-06-17 00:00:00+00:00,64158.37885274291
2026-06-18 00:00:00+00:00,63015.322779656046
2026-06-19 00:00:00+00:00,61496.75958425522
2026-06-20 00:00:00+00:00,62079.67006350517
2026-06-21 00:00:00+00:00,62820.595419766905
2026-06-22 00:00:00+00:00,61835.81810824156
2026-06-23 00:00:00+00:00,62531.90100408554
2026-06-24 00:00:00+00:00,61263.44067211926
2026-06-25 00:00:00+00:00,59637.04430758953
2026-06-26 00:00:00+00:00,58374.914156190156
2026-06-27 00:00:00+00:00,58690.34186958074
2026-06-28 00:00:00+00:00,58612.895250427726
2026-06-29 00:00:00+00:00,58156.929110214114
2026-06-30 00:00:00+00:00,58832.0062860024
2026-07-01 00:00:00+00:00,57231.63048544943
2026-07-02 00:00:00+00:00,58634.255511571166
2026-07-03 00:00:00+00:00,60115.58389366865
2026-07-04 00:00:00+00:00,61136.58256734967
2026-07-05 00:00:00+00:00,61687.47244808436
2026-07-06 00:00:00+00:00,62176.11401305079
2026-07-07 00:00:00+00:00,62580.256015139814
